#Sample description: chromixs
#Sample: chromixs  c= 0 mg/ml  Code: chromixs
 1.492562e-001  7.610733e-004  1.043770e-004
 1.493869e-001  7.828947e-004  1.045910e-004
 1.495175e-001  9.334452e-004  1.050486e-004
 1.496482e-001  7.460693e-004  1.040674e-004
 1.497788e-001  7.665157e-004  1.046942e-004
 1.499095e-001  7.098316e-004  1.042748e-004
 1.500401e-001  9.522282e-004  1.043346e-004
 1.501708e-001  7.661746e-004  1.047114e-004
 1.503014e-001  9.066491e-004  1.040357e-004
 1.504321e-001  8.022582e-004  1.046815e-004
 1.505627e-001  8.103657e-004  1.045848e-004
 1.506933e-001  9.234492e-004  1.042072e-004
 1.508240e-001  2.460342e-004  1.045704e-004
 1.509546e-001  9.306899e-004  1.042964e-004
 1.510853e-001  1.042368e-003  1.046001e-004
 1.512159e-001  7.080730e-004  1.047533e-004
 1.513466e-001  7.683701e-004  1.040041e-004
 1.514772e-001  7.620636e-004  1.040847e-004
 1.516079e-001  8.052414e-004  1.041140e-004
 1.517385e-001  7.877821e-004  1.039310e-004
 1.518692e-001  8.686300e-004  1.041440e-004
 1.519998e-001  7.898442e-004  1.038571e-004
 1.521305e-001  5.802572e-004  1.036734e-004
 1.522611e-001  6.324454e-004  1.040074e-004
 1.523917e-001  7.890069e-004  1.035940e-004
 1.525224e-001  7.382779e-004  1.035793e-004
 1.526530e-001  7.333146e-004  1.039997e-004
 1.527837e-001  7.705596e-004  1.036648e-004
 1.529143e-001  9.193786e-004  1.035711e-004
 1.530450e-001  7.928765e-004  1.032791e-004
 1.531756e-001  7.048746e-004  1.031975e-004
 1.533063e-001  8.256879e-004  1.038412e-004
 1.534369e-001  6.692512e-004  1.034845e-004
 1.535676e-001  8.101283e-004  1.034467e-004
 1.536982e-001  7.222704e-004  1.036111e-004
 1.538289e-001  8.535186e-004  1.032582e-004
 1.539595e-001  7.551384e-004  1.039919e-004
 1.540902e-001  6.011323e-004  1.030126e-004
 1.542208e-001  6.701201e-004  1.030346e-004
 1.543514e-001  7.330072e-004  1.030617e-004
 1.544821e-001  7.728289e-004  1.030993e-004
 1.546127e-001  8.430598e-004  1.032499e-004
 1.547434e-001  7.201709e-004  1.032700e-004
 1.548740e-001  6.672928e-004  1.027602e-004
 1.550047e-001  7.888245e-004  1.028617e-004
 1.551353e-001  7.624943e-004  1.033414e-004
 1.552660e-001  8.049535e-004  1.027258e-004
 1.553966e-001  7.144676e-004  1.031228e-004
 1.555273e-001  6.141380e-004  1.025907e-004
 1.556579e-001  5.590391e-004  1.025148e-004
 1.557886e-001  5.679906e-004  1.026803e-004
 1.559192e-001  7.397870e-004  1.024709e-004
 1.560498e-001  8.896388e-004  1.026697e-004
 1.561805e-001  1.009086e-003  1.032410e-004
 1.563111e-001  7.244005e-004  1.024426e-004
 1.564418e-001  7.605940e-004  1.027459e-004
 1.565724e-001  7.071014e-004  1.024769e-004
 1.567031e-001  6.488669e-004  1.025670e-004
 1.568337e-001  7.283142e-004  1.026615e-004
 1.569644e-001  6.603067e-004  1.023651e-004
 1.570950e-001  5.773832e-004  1.022233e-004
 1.572257e-001  7.649490e-004  1.027190e-004
 1.573563e-001  7.078833e-004  1.021425e-004
 1.574869e-001  6.217055e-004  1.021608e-004
 1.576176e-001  7.901833e-004  1.022856e-004
 1.577483e-001  7.943639e-004  1.022142e-004
 1.578789e-001  7.266687e-004  1.022520e-004
 1.580095e-001  5.239603e-004  1.018257e-004
 1.581402e-001  5.334951e-004  1.018243e-004
 1.582708e-001  5.024004e-004  1.019795e-004
 1.584015e-001  7.219342e-004  1.018497e-004
 1.585321e-001  6.000344e-004  1.017052e-004
 1.586628e-001  8.533541e-004  1.023410e-004
 1.587934e-001  4.333714e-004  1.013103e-004
 1.589241e-001  7.118068e-004  1.019954e-004
 1.590547e-001  5.803486e-004  1.019810e-004
 1.591854e-001  5.987072e-004  1.015547e-004
 1.593160e-001  7.592741e-004  1.019874e-004
 1.594467e-001  6.262661e-004  1.017215e-004
 1.595773e-001  5.231099e-004  1.013912e-004
 1.597079e-001  6.141964e-004  1.022939e-004
 1.598386e-001  4.533949e-004  1.010661e-004
 1.599692e-001  5.420045e-004  1.013884e-004
 1.600999e-001  5.931670e-004  1.015003e-004
 1.602305e-001  6.279835e-004  1.011371e-004
 1.603612e-001  6.411610e-004  1.015535e-004
 1.604918e-001  4.631961e-004  1.010583e-004
 1.606225e-001  6.983972e-004  1.013745e-004
 1.607531e-001  6.068217e-004  1.014476e-004
 1.608838e-001  5.208293e-004  1.008139e-004
 1.610144e-001  7.814805e-004  1.014399e-004
 1.611451e-001  6.125326e-004  1.015648e-004
 1.612757e-001  5.585872e-004  1.007020e-004
 1.614064e-001  6.550511e-004  1.012512e-004
 1.615370e-001  5.513659e-004  1.004096e-004
 1.616676e-001  4.628998e-004  1.008494e-004
 1.617983e-001  4.289987e-004  1.008145e-004
 1.619289e-001  4.789857e-004  1.002288e-004
 1.620596e-001  5.315929e-004  1.008328e-004
 1.621902e-001  6.623878e-004  1.010656e-004
 1.623209e-001  5.258971e-004  1.004363e-004
 1.624515e-001  4.684538e-004  1.008492e-004
 1.625822e-001  5.540064e-004  1.006778e-004
 1.627128e-001  4.965135e-004  1.005169e-004
 1.628435e-001  7.016865e-004  1.009302e-004
 1.629741e-001  4.659708e-004  1.000026e-004
 1.631047e-001  5.494684e-004  1.007196e-004
 1.632354e-001  3.911393e-004  1.006262e-004
 1.633660e-001  4.229260e-004  1.000841e-004
 1.634967e-001  5.717878e-004  1.008425e-004
 1.636273e-001  5.679991e-004  9.990383e-005
 1.637580e-001  4.633377e-004  1.004433e-004
 1.638886e-001  5.764213e-004  1.005325e-004
 1.640193e-001  3.314931e-004  9.963407e-005
 1.641499e-001  4.446932e-004  1.005166e-004
 1.642806e-001  4.519682e-004  9.982071e-005
 1.644112e-001  6.407261e-004  1.001726e-004
 1.645419e-001  3.915300e-004  1.002689e-004
 1.646725e-001  5.148635e-004  9.990967e-005
 1.648032e-001  4.254528e-004  9.976405e-005
 1.649338e-001  5.445575e-004  1.002953e-004
 1.650645e-001  5.634793e-004  9.979963e-005
 1.651951e-001  5.257422e-004  1.004678e-004
 1.653257e-001  5.361397e-004  9.969681e-005
 1.654564e-001  5.576057e-004  1.002831e-004
 1.655870e-001  5.410641e-004  1.001302e-004
 1.657177e-001  4.247058e-004  9.922670e-005
 1.658483e-001  3.889903e-004  9.987780e-005
 1.659790e-001  3.753718e-004  9.947268e-005
 1.661096e-001  5.412291e-004  9.983861e-005
 1.662403e-001  5.808862e-004  9.973759e-005
 1.663709e-001  6.915845e-004  9.957036e-005
 1.665016e-001  4.779632e-004  9.946367e-005
 1.666322e-001  4.796993e-004  9.989707e-005
 1.667628e-001  4.711618e-004  9.956984e-005
 1.668935e-001  3.774027e-004  9.951316e-005
 1.670241e-001  3.478574e-004  9.912574e-005
 1.671548e-001  3.960253e-004  9.944915e-005
 1.672854e-001  6.144244e-004  9.972519e-005
 1.674161e-001  5.122741e-004  9.900946e-005
 1.675467e-001  5.002445e-004  9.950212e-005
 1.676774e-001  3.831429e-004  9.925272e-005
 1.678080e-001  3.658475e-004  9.894079e-005
 1.679387e-001  4.797621e-004  9.964611e-005
 1.680693e-001  4.949243e-004  9.910417e-005
 1.682000e-001  4.637259e-004  9.934170e-005
 1.683306e-001  5.342843e-004  9.927737e-005
 1.684613e-001  4.823216e-004  9.902718e-005
 1.685919e-001  4.776235e-004  9.926781e-005
 1.687226e-001  6.904783e-004  9.916659e-005
 1.688532e-001  5.104037e-004  9.921936e-005
 1.689838e-001  5.224891e-004  9.908192e-005
 1.691145e-001  6.226037e-004  9.922181e-005
 1.692451e-001  4.657610e-004  9.883242e-005
 1.693758e-001  4.528133e-004  9.875204e-005
 1.695064e-001  4.979011e-004  9.884536e-005
 1.696371e-001  5.658868e-004  9.929083e-005
 1.697677e-001  4.947752e-004  9.843956e-005
 1.698984e-001  5.970719e-004  9.882556e-005
 1.700290e-001  3.780792e-004  9.859701e-005
 1.701597e-001  3.451821e-004  9.837369e-005
 1.702903e-001  5.554979e-004  9.907735e-005
 1.704209e-001  4.048834e-004  9.827654e-005
 1.705516e-001  2.301313e-004  9.830857e-005
 1.706822e-001  4.531247e-004  9.866349e-005
 1.708129e-001  4.836960e-004  9.830205e-005
 1.709435e-001  2.186945e-004  9.848963e-005
 1.710742e-001  4.335982e-004  9.856406e-005
 1.712048e-001  5.905077e-004  9.854082e-005
 1.713355e-001  4.278638e-004  9.836217e-005
 1.714661e-001  4.321452e-004  9.818391e-005
 1.715968e-001  5.955642e-004  9.850428e-005
 1.717274e-001  4.719007e-004  9.842715e-005
 1.718581e-001  3.475937e-004  9.770598e-005
 1.719887e-001  5.772473e-004  9.830171e-005
 1.721194e-001  3.169104e-004  9.787004e-005
 1.722500e-001  3.914059e-004  9.805654e-005
 1.723807e-001  4.489955e-004  9.851396e-005
 1.725113e-001  3.311389e-004  9.771876e-005
 1.726419e-001  4.272718e-004  9.804203e-005
 1.727726e-001  4.166507e-004  9.788917e-005
 1.729032e-001  3.023623e-004  9.765380e-005
 1.730339e-001  3.755924e-004  9.805853e-005
 1.731645e-001  4.814660e-004  9.774367e-005
 1.732952e-001  4.283349e-004  9.763594e-005
 1.734258e-001  5.720647e-004  9.811030e-005
 1.735565e-001  4.811091e-004  9.750337e-005
 1.736871e-001  5.229070e-004  9.791609e-005
 1.738178e-001  2.884631e-004  9.798000e-005
 1.739484e-001  6.248541e-004  9.753009e-005
 1.740791e-001  3.648761e-004  9.782088e-005
 1.742097e-001  3.722918e-004  9.720908e-005
 1.743403e-001  6.039670e-004  9.813320e-005
 1.744710e-001  4.305319e-004  9.789244e-005
 1.746016e-001  5.737522e-004  9.720876e-005
 1.747323e-001  5.052797e-004  9.776838e-005
 1.748629e-001  5.900841e-004  9.737848e-005
 1.749936e-001  5.305033e-004  9.796745e-005
 1.751242e-001  4.530911e-004  9.790568e-005
 1.752549e-001  3.809130e-004  9.699629e-005
 1.753855e-001  4.399924e-004  9.740156e-005
 1.755162e-001  4.211743e-004  9.711516e-005
 1.756468e-001  5.573884e-004  9.743829e-005
 1.757775e-001  3.835029e-004  9.745216e-005
 1.759081e-001  3.534452e-004  9.717220e-005
 1.760387e-001  3.874193e-004  9.707257e-005
 1.761694e-001  3.377617e-004  9.739664e-005
 1.763000e-001  3.698360e-004  9.675983e-005
 1.764307e-001  2.419814e-004  9.700442e-005
 1.765613e-001  4.690950e-004  9.734258e-005
 1.766920e-001  2.025981e-004  9.667157e-005
 1.768226e-001  4.619906e-004  9.738654e-005
 1.769533e-001  3.919145e-004  9.674054e-005
 1.770839e-001  3.560042e-004  9.691808e-005
 1.772146e-001  4.404353e-004  9.697789e-005
 1.773452e-001  3.141207e-004  9.681559e-005
 1.774759e-001  1.517565e-004  9.650075e-005
 1.776065e-001  3.914778e-004  9.642276e-005
 1.777372e-001  4.020760e-004  9.658057e-005
 1.778678e-001  3.915577e-004  9.700550e-005
 1.779984e-001  2.456920e-004  9.647212e-005
 1.781291e-001  2.259364e-004  9.659460e-005
 1.782597e-001  2.940548e-004  9.620030e-005
 1.783904e-001  3.594260e-004  9.653365e-005
 1.785210e-001  3.955252e-004  9.684337e-005
 1.786517e-001  5.894783e-004  9.635911e-005
 1.787823e-001  3.238105e-004  9.656054e-005
 1.789130e-001  3.787636e-004  9.662201e-005
 1.790436e-001  4.030362e-004  9.599477e-005
 1.791743e-001  3.974062e-004  9.648233e-005
 1.793049e-001  2.815804e-004  9.627415e-005
 1.794356e-001  3.865141e-004  9.658319e-005
 1.795662e-001  3.537449e-004  9.642542e-005
 1.796968e-001  3.806117e-004  9.562536e-005
 1.798275e-001  4.467851e-004  9.662431e-005
 1.799581e-001  5.356940e-004  9.635994e-005
 1.800888e-001  4.340722e-004  9.628009e-005
 1.802194e-001  2.994630e-004  9.625923e-005
 1.803501e-001  3.140955e-004  9.593340e-005
 1.804807e-001  2.868386e-004  9.616917e-005
 1.806114e-001  2.614104e-004  9.640467e-005
 1.807420e-001  2.893146e-004  9.580563e-005
 1.808727e-001  4.888260e-004  9.644492e-005
 1.810033e-001  3.691322e-004  9.546796e-005
 1.811340e-001  3.042928e-004  9.614234e-005
 1.812646e-001  4.288897e-004  9.824209e-005
 1.813953e-001  3.687172e-004  9.853577e-005
 1.815259e-001  2.110622e-004  9.938487e-005
 1.816565e-001  4.421168e-004  9.953850e-005
 1.817872e-001  3.688038e-004  9.992814e-005
 1.819178e-001  2.574910e-004  1.005239e-004
 1.820485e-001  3.608004e-004  1.008376e-004
 1.821791e-001  2.124440e-004  1.014413e-004
 1.823098e-001  4.056283e-004  1.021429e-004
 1.824404e-001  2.590600e-004  1.014288e-004
 1.825711e-001  3.402867e-004  1.023752e-004
 1.827017e-001  4.494212e-004  1.025372e-004
 1.828324e-001  2.291619e-004  1.031723e-004
 1.829630e-001  2.788625e-004  1.032355e-004
 1.830937e-001  2.435740e-004  1.030217e-004
 1.832243e-001  4.426221e-004  1.037440e-004
 1.833549e-001  3.915084e-004  1.042267e-004
 1.834856e-001  2.532398e-004  1.039908e-004
 1.836162e-001  4.247230e-004  1.048309e-004
 1.837469e-001  3.134034e-004  1.046734e-004
 1.838775e-001  4.570286e-004  1.049536e-004
 1.840082e-001  4.605150e-004  1.057169e-004
 1.841388e-001  2.934133e-004  1.048080e-004
 1.842695e-001  3.205172e-004  1.063548e-004
 1.844001e-001  3.446844e-004  1.055595e-004
 1.845308e-001  2.231571e-004  1.061335e-004
 1.846614e-001  2.724518e-004  1.060223e-004
 1.847921e-001  3.482048e-004  1.067070e-004
 1.849227e-001  4.030946e-004  1.070338e-004
 1.850534e-001  3.556245e-004  1.073425e-004
 1.851840e-001  4.694080e-004  1.067510e-004
 1.853146e-001  3.881739e-004  1.073395e-004
 1.854453e-001  5.762547e-004  1.077700e-004
 1.855759e-001  3.396815e-004  1.077174e-004
 1.857066e-001  3.603049e-004  1.086393e-004
 1.858372e-001  1.582641e-004  1.075231e-004
 1.859679e-001  1.238321e-004  1.079798e-004
 1.860985e-001  3.376677e-004  1.063809e-004
 1.862292e-001  3.913594e-004  1.050256e-004
 1.863598e-001  2.065273e-004  1.047175e-004
 1.864905e-001  2.738776e-004  1.038907e-004
 1.866211e-001  3.623072e-004  1.037307e-004
 1.867517e-001  4.397354e-004  1.038726e-004
 1.868824e-001  4.854698e-004  1.029669e-004
 1.870130e-001  2.010664e-004  1.032977e-004
 1.871437e-001  3.631909e-004  1.025531e-004
 1.872743e-001  3.275572e-004  1.020095e-004
 1.874050e-001  1.344972e-004  1.013227e-004
 1.875356e-001  3.291295e-004  1.008093e-004
 1.876663e-001  5.135006e-004  1.014543e-004
 1.877969e-001  5.089753e-004  1.012833e-004
 1.879276e-001  2.073820e-004  1.001147e-004
 1.880582e-001  5.523465e-004  1.008171e-004
 1.881889e-001  4.697818e-004  9.990324e-005
 1.883195e-001  3.778681e-004  1.001168e-004
 1.884502e-001  2.688919e-004  1.003389e-004
 1.885808e-001  2.930024e-004  9.919830e-005
 1.887115e-001  2.932573e-004  9.933945e-005
 1.888421e-001  3.965386e-004  9.868860e-005
 1.889727e-001  2.910023e-004  9.857095e-005
 1.891034e-001  3.283980e-004  9.896681e-005
 1.892340e-001  4.335362e-004  9.862605e-005
 1.893647e-001  1.289831e-004  9.812746e-005
 1.894953e-001  1.588842e-004  9.786167e-005
 1.896260e-001  2.432867e-004  9.751247e-005
 1.897566e-001  1.682059e-004  9.820358e-005
 1.898873e-001  3.303804e-004  9.740613e-005
 1.900179e-001  4.326419e-004  9.761966e-005
 1.901486e-001  2.240674e-004  9.748807e-005
 1.902792e-001  2.100552e-004  9.677709e-005
 1.904098e-001  3.839371e-004  9.718619e-005
 1.905405e-001  2.805097e-004  9.693437e-005
 1.906711e-001  2.083908e-004  9.674217e-005
 1.908018e-001  2.614424e-004  9.667097e-005
 1.909324e-001  2.830401e-004  9.602854e-005
 1.910631e-001  3.894787e-004  9.650051e-005
 1.911937e-001  4.028305e-004  9.645152e-005
 1.913244e-001  2.829005e-004  9.588455e-005
 1.914550e-001  2.204645e-004  9.604084e-005
 1.915857e-001  3.569302e-004  9.568392e-005
 1.917163e-001  3.219394e-004  9.594861e-005
 1.918470e-001  1.525464e-004  9.587712e-005
 1.919776e-001  3.006628e-004  9.538113e-005
 1.921083e-001  2.961319e-004  9.580137e-005
 1.922389e-001  2.694456e-004  9.538964e-005
 1.923696e-001  2.698624e-004  9.538145e-005
 1.925002e-001  3.067462e-004  9.588390e-005
 1.926308e-001  2.974012e-004  9.528905e-005
 1.927615e-001  2.394744e-004  9.555471e-005
 1.928921e-001  4.024461e-004  9.581159e-005
 1.930228e-001  1.715996e-004  9.485824e-005
 1.931534e-001  3.177199e-004  9.521260e-005
 1.932841e-001  1.358264e-004  9.504384e-005
 1.934147e-001 -3.788224e-005  9.488560e-005
 1.935454e-001  5.001684e-005  9.535166e-005
 1.936760e-001  4.495303e-005  9.447748e-005
 1.938067e-001  2.584883e-005  9.500626e-005
 1.939373e-001  2.235427e-004  9.502585e-005
 1.940679e-001  2.678677e-004  9.476114e-005
 1.941986e-001  1.453151e-004  9.525994e-005
 1.943292e-001  2.509193e-004  9.454538e-005
 1.944599e-001  2.923594e-004  9.471086e-005
 1.945905e-001  3.539439e-004  9.504217e-005
 1.947212e-001 -2.655665e-004  9.475765e-005
 1.948518e-001  3.600081e-004  9.501618e-005
 1.949825e-001  1.306227e-004  9.435215e-005
 1.951131e-001  2.722304e-004  9.445975e-005
 1.952438e-001  1.761141e-004  9.459779e-005
 1.953744e-001  4.012081e-004  9.455359e-005
 1.955051e-001  1.577091e-004  9.443818e-005
 1.956357e-001  4.082816e-004  9.465574e-005
 1.957664e-001  1.451074e-004  9.381744e-005
 1.958970e-001  2.161341e-006  9.455611e-005
 1.960277e-001  1.719018e-004  9.411452e-005
 1.961583e-001  2.219244e-004  9.423226e-005
 1.962889e-001  3.310542e-004  9.441451e-005
 1.964196e-001  2.415848e-004  9.357233e-005
 1.965502e-001 -1.010450e-004  9.394913e-005
 1.966809e-001  1.775138e-004  9.364997e-005
 1.968115e-001  8.444679e-005  9.405579e-005
 1.969422e-001  3.405003e-004  9.448738e-005
 1.970728e-001  2.538365e-004  9.358382e-005
 1.972035e-001  9.528249e-005  9.372382e-005
 1.973341e-001  2.262601e-004  9.388365e-005
 1.974648e-001  2.547000e-004  9.365115e-005
 1.975954e-001  7.844536e-005  9.402774e-005
 1.977260e-001  3.852133e-004  9.354897e-005
 1.978567e-001  5.197839e-004  9.395656e-005
 1.979873e-001  2.688605e-004  9.384236e-005
 1.981180e-001  2.302809e-004  9.323534e-005
 1.982486e-001  1.953455e-004  9.402260e-005
 1.983793e-001  1.124390e-004  9.347384e-005
 1.985099e-001  3.127812e-004  9.318301e-005
 1.986406e-001  3.207815e-004  9.387166e-005
 1.987712e-001  1.647835e-004  9.319562e-005
 1.989019e-001  2.423615e-004  9.374115e-005
 1.990325e-001  1.112673e-004  9.378198e-005
 1.991632e-001  2.869816e-004  9.311431e-005
 1.992938e-001  2.256466e-004  9.323220e-005
 1.994245e-001  1.963164e-004  9.304883e-005
 1.995551e-001  3.447145e-004  9.337527e-005
 1.996858e-001  1.721788e-004  9.369390e-005
 1.998164e-001  2.665509e-004  9.304777e-005
 1.999470e-001  2.361751e-004  9.318510e-005
 2.000777e-001  2.123222e-004  9.323258e-005
 2.002083e-001  2.946884e-004  9.321359e-005
 2.003390e-001  1.650137e-004  9.322589e-005
 2.004696e-001  2.648842e-004  9.307874e-005
 2.006003e-001  2.217038e-004  9.262754e-005
 2.007309e-001  1.175815e-004  9.306726e-005
 2.008616e-001  1.783008e-004  9.263703e-005
 2.009922e-001  4.378009e-004  9.295315e-005
 2.011229e-001  3.794091e-004  9.323355e-005
 2.012535e-001  2.063818e-004  9.263801e-005
 2.013842e-001  3.901381e-004  9.325201e-005
 2.015148e-001  2.982966e-004  9.240848e-005
 2.016454e-001  9.589564e-005  9.264026e-005
 2.017761e-001  2.897499e-004  9.267102e-005
 2.019067e-001  1.545558e-004  9.271204e-005
 2.020374e-001  1.308300e-004  9.232404e-005
 2.021680e-001  2.376170e-004  9.239154e-005
 2.022987e-001  1.523525e-004  9.269847e-005
 2.024293e-001  3.732666e-004  9.290773e-005
 2.025600e-001  2.609710e-004  9.232486e-005
 2.026906e-001  1.311784e-004  9.260469e-005
 2.028213e-001  3.960188e-004  9.218901e-005
 2.029519e-001  3.159996e-004  9.242453e-005
 2.030826e-001  2.321245e-004  9.236518e-005
 2.032132e-001  3.911776e-004  9.225817e-005
 2.033438e-001  4.369398e-004  9.250938e-005
 2.034745e-001  2.505570e-004  9.191162e-005
 2.036051e-001  1.825995e-004  9.215569e-005
 2.037358e-001  2.149388e-004  9.219136e-005
 2.038664e-001  2.005377e-004  9.191387e-005
 2.039971e-001  2.546757e-004  9.199943e-005
 2.041277e-001  3.094919e-004  9.232603e-005
 2.042584e-001  2.813697e-004  9.158515e-005
 2.043890e-001  9.947865e-005  9.208910e-005
 2.045197e-001  2.901142e-004  9.183265e-005
 2.046503e-001  3.699282e-004  9.210106e-005
 2.047810e-001  3.005943e-004  9.211681e-005
 2.049116e-001  2.404372e-004  9.167307e-005
 2.050423e-001  3.467368e-004  9.182603e-005
 2.051729e-001  2.620331e-004  9.211486e-005
 2.053035e-001  3.220240e-004  9.168682e-005
 2.054342e-001  5.074374e-005  9.154170e-005
 2.055648e-001  1.392231e-004  9.126536e-005
 2.056955e-001  1.731354e-004  9.170937e-005
 2.058261e-001  2.367546e-004  9.193403e-005
 2.059568e-001  3.037294e-004  9.145052e-005
 2.060874e-001  1.680584e-004  9.156664e-005
 2.062181e-001  4.947085e-004  9.158730e-005
 2.063487e-001  2.827435e-004  9.125898e-005
 2.064794e-001  1.829647e-004  9.137124e-005
 2.066100e-001  2.362405e-004  9.133355e-005
 2.067407e-001  1.265410e-004  9.115404e-005
 2.068713e-001  2.466734e-004  9.155137e-005
 2.070019e-001  3.734276e-004  9.095010e-005
 2.071326e-001  1.625590e-004  9.155942e-005
 2.072632e-001  2.456617e-004  9.104951e-005
 2.073939e-001  2.186718e-004  9.116402e-005
 2.075245e-001  1.737710e-004  9.116839e-005
 2.076552e-001  4.104352e-004  9.106445e-005
 2.077858e-001  2.925577e-004  9.116370e-005
 2.079165e-001  2.625486e-004  9.136448e-005
 2.080471e-001  5.922837e-005  9.114367e-005
 2.081778e-001  3.398352e-004  9.146567e-005
 2.083084e-001  3.393683e-004  9.099256e-005
 2.084391e-001  3.394572e-004  9.121199e-005
 2.085697e-001  2.301286e-004  9.129550e-005
 2.087004e-001  2.739450e-004  9.062043e-005
 2.088310e-001  3.616605e-004  9.144854e-005
 2.089616e-001  2.061966e-004  9.057027e-005
 2.090923e-001  3.597608e-004  9.121906e-005
 2.092229e-001  1.360944e-004  9.086412e-005
 2.093536e-001  4.233426e-004  9.093967e-005
 2.094842e-001  3.317583e-004  9.102261e-005
 2.096149e-001  4.333846e-004  9.138225e-005
 2.097455e-001  2.037938e-004  9.031762e-005
 2.098762e-001  3.089335e-004  9.121803e-005
 2.100068e-001  2.567526e-004  9.065760e-005
 2.101375e-001  3.515435e-004  9.096266e-005
 2.102681e-001 -4.154525e-005  9.073076e-005
 2.103988e-001  2.784178e-004  9.006818e-005
 2.105294e-001  2.420970e-004  9.104164e-005
 2.106600e-001  1.320243e-004  9.055354e-005
 2.107907e-001  2.158089e-004  9.080628e-005
 2.109213e-001  2.545024e-004  9.103887e-005
 2.110520e-001  2.718414e-004  9.037869e-005
 2.111826e-001  9.087419e-005  9.061611e-005
 2.113133e-001  2.142115e-004  9.047829e-005
 2.114439e-001  2.126344e-004  9.029293e-005
 2.115746e-001  3.786144e-004  9.101859e-005
 2.117052e-001  3.906095e-004  9.042269e-005
 2.118359e-001  3.056841e-004  9.033813e-005
 2.119665e-001  1.484056e-004  9.037932e-005
 2.120972e-001  2.154099e-004  9.020011e-005
 2.122278e-001  3.122259e-004  9.043095e-005
 2.123585e-001  3.261040e-004  9.058571e-005
 2.124891e-001  2.626131e-004  8.986772e-005
 2.126197e-001  3.362826e-004  9.038436e-005
 2.127504e-001  3.036853e-004  9.008969e-005
 2.128810e-001  2.299767e-004  9.017638e-005
 2.130117e-001  2.315866e-004  9.031558e-005
 2.131423e-001  2.367138e-004  8.987019e-005
 2.132730e-001  2.776778e-004  8.991166e-005
 2.134036e-001  2.414632e-004  8.985727e-005
 2.135343e-001  1.031085e-004  9.017333e-005
 2.136649e-001  2.209332e-004  9.012571e-005
 2.137956e-001  1.757714e-004  8.983762e-005
 2.139262e-001  1.425944e-004  8.981084e-005
 2.140568e-001  2.800747e-004  8.989122e-005
 2.141875e-001  1.434039e-004  8.980035e-005
 2.143182e-001  1.539042e-004  9.013002e-005
 2.144488e-001  1.882743e-004  8.961786e-005
 2.145794e-001  2.655021e-004  8.976938e-005
 2.147101e-001  1.672631e-004  8.977302e-005
 2.148407e-001  2.266445e-004  8.938268e-005
 2.149714e-001  3.040755e-004  9.007517e-005
 2.151020e-001  3.941003e-004  8.979910e-005
 2.152327e-001  3.327915e-004  8.968244e-005
 2.153633e-001  2.978677e-004  8.987281e-005
 2.154940e-001  2.443206e-004  8.931439e-005
 2.156246e-001  6.491949e-005  8.979871e-005
 2.157553e-001  1.776527e-004  8.951579e-005
 2.158859e-001  3.056970e-004  8.941196e-005
 2.160166e-001  1.631408e-005  8.941411e-005
 2.161472e-001  2.936927e-004  8.932595e-005
 2.162778e-001  1.958369e-004  8.954952e-005
 2.164085e-001  3.449353e-004  8.980473e-005
 2.165391e-001  3.101850e-004  8.926199e-005
 2.166698e-001  1.273783e-004  8.928860e-005
 2.168004e-001  1.792063e-004  8.947865e-005
 2.169311e-001  1.881890e-004  8.941100e-005
 2.170617e-001  3.430329e-004  8.975963e-005
 2.171924e-001  1.714235e-004  8.919912e-005
 2.173230e-001  3.649101e-004  8.948278e-005
 2.174537e-001  2.778605e-004  8.912451e-005
 2.175843e-001  1.126792e-005  8.913542e-005
 2.177149e-001  9.033769e-005  8.912517e-005
 2.178456e-001  1.528318e-004  8.905840e-005
 2.179763e-001  2.154294e-004  8.921363e-005
 2.181069e-001  2.431391e-004  8.910086e-005
 2.182375e-001  2.351825e-004  8.885767e-005
 2.183682e-001  3.703053e-004  8.919660e-005
 2.184988e-001  3.383145e-004  8.915903e-005
 2.186295e-001  2.167306e-004  8.890030e-005
 2.187601e-001  2.671732e-004  8.888554e-005
 2.188908e-001  1.476117e-004  8.846881e-005
 2.190214e-001  1.180063e-004  8.909327e-005
 2.191521e-001  2.426467e-004  8.901979e-005
 2.192827e-001  4.290438e-004  8.914901e-005
 2.194134e-001  2.118133e-004  8.900409e-005
 2.195440e-001  2.130836e-004  8.835538e-005
 2.196747e-001  1.874913e-004  8.878912e-005
 2.198053e-001  1.688430e-004  8.906189e-005
 2.199359e-001  2.165421e-004  8.845624e-005
 2.200666e-001  2.390754e-004  8.877203e-005
 2.201972e-001  2.999521e-004  8.841372e-005
 2.203279e-001  7.176572e-005  8.844972e-005
 2.204585e-001  1.709290e-004  8.850480e-005
 2.205892e-001  2.369249e-004  8.828132e-005
 2.207198e-001  2.563822e-004  8.877941e-005
 2.208505e-001  1.844603e-004  8.841098e-005
 2.209811e-001  2.639129e-004  8.802034e-005
 2.211118e-001  1.140162e-004  8.856569e-005
 2.212424e-001  2.715595e-004  8.846660e-005
 2.213730e-001  1.842406e-004  8.831615e-005
 2.215037e-001  2.730054e-004  8.864414e-005
 2.216344e-001  3.957285e-004  8.806694e-005
 2.217650e-001  1.169330e-004  8.819520e-005
 2.218956e-001  2.455954e-004  8.836574e-005
 2.220263e-001  2.143731e-004  8.834702e-005
